,price,Furnishing,Bathroom,Balcony,bhk,locality,City
288,"23,000",Unfurnished,2,1,2 BHK Apartment ," Venus Parkland, Vejalpur, Jivraj park ",Ahmedabad
289,"20,000",Unfurnished,3,2,3 BHK Apartment , Bhadaj ,Ahmedabad
290,"20,000",Semi-Furnished,2,1,2 BHK Apartment ," Parshwanath Atlantis Park, Sughad ",Ahmedabad
291,"25,000",Furnished,2,1,2 BHK Apartment ," Shaligram Lakeview, Vaishnodevi Circle ",Ahmedabad
292,"65,000",Unfurnished,4,3,4 BHK Penthouse ," Devraj Towers, Bodakdev ",Ahmedabad
293,"25,000",Semi-Furnished,2,2,2 BHK Apartment ," Safal Sameep, South Bopal, Bopal ",Ahmedabad
294,"60,000",Furnished,4,4,4 BHK Apartment ," Adani Shantigram Waterlily, Sarkhej Gandhinagar Highway ",Ahmedabad
295,"25,000",Semi-Furnished,3,3,3 BHK Apartment ," Shaligram Lakeview, Vaishnodevi Circle ",Ahmedabad
296,"30,000",Furnished,3,1,3 BHK Apartment ," Platinum Saaga, Vaishnodevi Circle ",Ahmedabad
297,"20,000",Unfurnished,3,2,3 BHK Apartment , Gota ,Ahmedabad
298,"23,000",Semi-Furnished,3,0,3 BHK Apartment ," Shaligram Prime, South Bopal, Bopal ",Ahmedabad
299,"17,000",Unfurnished,1,1,1 BHK Apartment ," Suvas Apartments, Thaltej ",Ahmedabad
300,"18,000",Semi-Furnished,2,0,2 BHK Apartment ," Orchid Blues, Shela ",Ahmedabad
301,"9,500",Unfurnished,1,0,1 BHK Apartment ," Satyesh Residency, Bopal ",Ahmedabad
302,"15,000",Semi-Furnished,1,1,1 BHK Apartment , Vastrapur ,Ahmedabad
303,"20,000",Semi-Furnished,2,0,2 BHK Apartment ," Venus Parkland, Vejalpur, Jivraj park ",Ahmedabad
304,"70,000",Semi-Furnished,4,1,4 BHK Apartment ," Cloud 9, Nehru Nagar Ambawadi ",Ahmedabad
305,"25,000",Unfurnished,3,2,3 BHKHouse ," Marigold, Aarohi Club Road ",Ahmedabad
306,"70,000",Semi-Furnished,4,2,4 BHK Apartment ," Goyal Palace, Bodakdev ",Ahmedabad
307,"15,000",Unfurnished,2,1,2 BHK Apartment , Vastral ,Ahmedabad
308,"22,000",Furnished,2,2,2 BHK Apartment , Vastrapur ,Ahmedabad
309,"35,000",Semi-Furnished,3,1,3 BHK Apartment ," Orchid Legacy, Sardar Patel Ring Road ",Ahmedabad
310,"18,500",Semi-Furnished,2,2,2 BHK Apartment , Shyamal Cross Road ,Ahmedabad
311,"38,000",Semi-Furnished,4,2,4 BHK Apartment ," Orchid Heights, Sardar Patel Ring Road ",Ahmedabad
312,"17,000",Semi-Furnished,3,1,3 BHK Apartment ," Palm Glory III, Chandkheda ",Ahmedabad
313,150000,Semi-Furnished,4,1,4 BHK Villa ," Adani The North Park, Vaishnodevi Circle ",Ahmedabad
314,"16,000",Semi-Furnished,1,1,2 BHK Apartment ," Sangath Nano, Motera ",Ahmedabad
315,"22,000",Unfurnished,3,1,3 BHK Apartment , Gota ,Ahmedabad
316,"31,000",Furnished,3,0,3 BHK Apartment ," Maher Homes 4, Shela ",Ahmedabad
317,"27,000",Furnished,2,1,2 BHK Apartment ," Gala Haven, Vaishnodevi Circle ",Ahmedabad
318,200000,Furnished,4,2,4 BHK Villa ," Indus Park, Satellite ",Ahmedabad
319,"21,000",Furnished,3,1,3 BHK Apartment ," Aditya Greens, Chandkheda ",Ahmedabad
320,100000,Furnished,4,1,4 BHK Apartment ," Aryavrat Heights, Satellite ",Ahmedabad
321,"32,500",Semi-Furnished,3,1,3 BHK Apartment ," South Bopal, Bopal ",Ahmedabad
322,"55,000",Semi-Furnished,3,2,3 BHK Apartment ," Arjun Sky Life, Science City Road ",Ahmedabad
323,"70,000",Unfurnished,5,4,5 BHKHouse , Science City ,Ahmedabad
324,"60,000",Semi-Furnished,4,2,4 BHK Apartment , Satellite Road ,Ahmedabad
325,130000,Furnished,5,2,5 BHK Villa ," South Bopal, Bopal ",Ahmedabad
326,120000,Furnished,4,3,4 BHK Apartment ," Popular Domain, Bodakdev ",Ahmedabad
327,"31,000",Unfurnished,3,1,3 BHK Apartment , Shela ,Ahmedabad
328,"25,000",Furnished,2,1,2 BHK Apartment ," Vraj Vihar 4, Jodhpur Village, Jodhpur ",Ahmedabad
329,"28,000",Semi-Furnished,3,1,3 BHK Apartment ," Civic Samanvay Residency, South Bopal, Bopal ",Ahmedabad
330,"16,500",Unfurnished,2,0,2 BHK Apartment ," Aayansh, Shilaj ",Ahmedabad
331,"17,000",Unfurnished,2,2,2 BHK Apartment , Navrangpura ,Ahmedabad
332,"40,000",Furnished,3,1,3 BHKHouse ," Prakurti Homes, Shela ",Ahmedabad
333,140000,Furnished,4,2,4 BHK Apartment , Sindhu Bhavan Marg ,Ahmedabad
334,"10,000",Semi-Furnished,2,2,3 BHKHouse , Thakkarbapanagar ,Ahmedabad
335,"15,000",Unfurnished,5,3,4 BHK Villa , Vastral ,Ahmedabad
336,"20,000",Furnished,2,0,2 BHK Apartment ," Sakal Apartment,Naranpura, ",Ahmedabad
