,price,Furnishing,Bathroom,Balcony,bhk,locality,City
142,120000,Furnished,2.0,0,2 BHK Apartment , Hiranandani Gardens ,Mumbai
143,"45,000",Unfurnished,2.0,0,2 BHK Apartment ," Srishti Pride, Bhandup ",Mumbai
144,"26,000",Semi-Furnished,2.0,0,1 BHK Apartment ," Ariana Residency, Devi Pada ",Mumbai
145,1000000,Semi-Furnished,5.0,0,5 BHK Apartment , Bandra West ,Mumbai
146,"27,000",Unfurnished,2.0,0,1 BHK Apartment ," Chandak Nishchay, Borivali East ",Mumbai
147,200000,Semi-Furnished,6.0,1,4 BHK Apartment ," Oberoi Prisma, Andheri East ",Mumbai
148,"40,000",Furnished,2.0,0,2 BHK Apartment , Kandivali West ,Mumbai
149,110000,Unfurnished,3.0,1,3 BHK Apartment ," Wadhwa Dukes Horizon, Chembur ",Mumbai
150,"27,000",Unfurnished,1.0,0,1 BHK Apartment ," Evershine Millenium Paradise, Thakur Village, Kandivali East ",Mumbai
151,160000,Unfurnished,3.0,0,3 BHK Apartment ," Celestia Spaces, Sewri ",Mumbai
152,110000,Semi-Furnished,3.0,4,3 BHK Apartment ," L&T Emerald Isle Phase 2, Powai ",Mumbai
153,300000,Semi-Furnished,6.0,1,4 BHK Apartment ," Island City Center One ICC, Dadar East ",Mumbai
154,"54,000",Semi-Furnished,2.0,0,2 BHK Apartment ," Runwal Bliss, Kanjurmarg East ",Mumbai
155,130000,Semi-Furnished,4.0,1,3 BHK Apartment ," Auris Serenity, Kanch Pada ",Mumbai
156,"84,000",Semi-Furnished,4.0,0,3 BHK Apartment ," White City, Lokhandwala Twp ",Mumbai
157,"78,000",Unfurnished,3.0,0,3 BHK Apartment , Garodia Nagar ,Mumbai
158,150000,Semi-Furnished,4.0,1,4 BHK Apartment ," Lodha Bel Air, Jogeshwari West ",Mumbai
159,"90,000",Unfurnished,3.0,3,3 BHK Apartment ," Hillcrest, Jogeshwari Vikhroli Link Road ",Mumbai
160,"50,000",Unfurnished,2.0,0,3 BHK Apartment ," Mahavir Universe, Bhandup West ",Mumbai
161,380000,Semi-Furnished,4.0,4,4 BHK Apartment ," Jade Gardens, Kala Nagar ",Mumbai
162,"45,000",Unfurnished,2.0,0,1 BHK Apartment ," Vasant Oasis, Andheri East ",Mumbai
163,"75,000",Unfurnished,2.0,1,3 BHK Apartment ," Evershine Embassy, Andheri West ",Mumbai
164,130000,Semi-Furnished,2.0,0,2 BHK Apartment ," Salsette 27, Byculla ",Mumbai
165,"55,000",Unfurnished,2.0,0,2 BHK Apartment ," Dwarka Dham CHS, Ghatkopar East ",Mumbai
166,400000,Furnished,4.0,3,4 BHK Apartment ," Ratan Kunj CHS, Andheri West ",Mumbai
167,"80,000",Unfurnished,3.0,0,3 BHK Apartment ," Oberoi Eternia And Enigma, Mulund West ",Mumbai
168,400000,Furnished,4.0,3,4 BHK Apartment ," Sagar Kiran Apartment, Bandra West ",Mumbai
169,1200000,Semi-Furnished,5.0,5,4 BHK Apartment ," The Imperial Edge, Tardeo ",Mumbai
